date,Temperature,CO2,Humidity,Occupancy
2015-02-06 14:06:00,21.79,639.25,19.15,1
2015-02-06 14:06:59,21.76,642.333333333333,19.0333333333333,1
2015-02-06 14:08:00,21.79,637.0,19.05,1
2015-02-06 14:09:00,21.79,654.5,19.1,1
2015-02-06 14:10:00,21.79,658.5,19.2,1
2015-02-06 14:10:59,21.79,669.0,19.2,1
2015-02-06 14:12:00,21.8233333333333,673.0,19.23,1
2015-02-06 14:12:59,21.89,680.0,19.3233333333333,1
2015-02-06 14:13:59,21.815,683.5,19.3675,1
2015-02-06 14:15:00,21.89,688.333333333333,19.5,1
2015-02-06 14:16:00,21.89,709.75,19.55,1
2015-02-06 14:17:00,21.89,717.75,19.675,1
2015-02-06 14:18:00,21.89,717.0,19.5,1
2015-02-06 14:19:00,21.89,720.5,19.6,1
2015-02-06 14:19:59,21.89,731.0,19.76,1
2015-02-06 14:21:00,21.945,735.5,19.79,1
2015-02-06 14:22:00,22.0,735.666666666667,19.79,1
2015-02-06 14:23:00,22.0,733.25,19.7175,1
2015-02-06 14:23:59,22.0,724.75,19.7675,1
2015-02-06 14:25:00,22.0,729.0,19.84,1
2015-02-06 14:25:59,22.0,738.0,19.87,1
2015-02-06 14:26:59,22.0,756.333333333333,20.0,1
2015-02-06 14:28:00,22.0,763.75,20.0,1
2015-02-06 14:29:00,22.05,773.75,20.05,1
2015-02-06 14:30:00,22.0666666666667,766.0,20.0666666666667,1
2015-02-06 14:31:00,22.1,760.0,20.075,1
2015-02-06 14:31:59,22.1,767.0,20.1333333333333,1
2015-02-06 14:32:59,22.1,768.5,20.1975,1
2015-02-06 14:34:00,22.1,767.5,20.1,1
2015-02-06 14:35:00,22.1,767.666666666667,20.1333333333333,1
2015-02-06 14:36:00,22.125,769.25,20.3175,1
2015-02-06 14:37:00,22.15,790.0,20.5,1
2015-02-06 14:38:00,22.1666666666667,799.666666666667,20.4633333333333,1
2015-02-06 14:38:59,22.2,803.75,20.5,1
2015-02-06 14:39:59,22.2,804.5,20.445,1
2015-02-06 14:41:00,22.2,802.25,20.65,1
2015-02-06 14:42:00,22.2,816.75,20.7225,1
2015-02-06 14:43:00,22.2,812.0,20.55,1
2015-02-06 14:44:00,22.2,810.333333333333,20.55,1
2015-02-06 14:44:59,22.2,827.0,20.7225,1
2015-02-06 14:45:59,22.175,830.25,20.745,1
2015-02-06 14:47:00,22.2,826.0,20.65,1
2015-02-06 14:48:00,22.2,822.5,20.625,1
2015-02-06 14:49:00,22.2,832.0,20.6633333333333,1
2015-02-06 14:50:00,22.2,840.0,20.745,1
2015-02-06 14:51:00,22.1333333333333,846.0,20.8233333333333,1
2015-02-06 14:51:59,22.1666666666667,853.333333333333,20.8566666666667,1
2015-02-06 14:53:00,22.175,857.5,20.8975,1
2015-02-06 14:54:00,22.2,860.0,20.7,1
2015-02-06 14:55:00,22.2,863.5,20.945,1
2015-02-06 14:55:59,22.2,865.0,20.92,1
2015-02-06 14:57:00,22.2,875.0,21.1475,1
2015-02-06 14:57:59,22.2,882.5,21.245,1
2015-02-06 14:58:59,22.2,888.25,21.34,1
2015-02-06 15:00:00,22.2,894.0,21.3175,1
2015-02-06 15:01:00,22.2,895.333333333333,21.29,1
2015-02-06 15:02:00,22.2,893.0,21.4175,1
2015-02-06 15:03:00,22.175,890.0,21.445,1
2015-02-06 15:04:00,22.1666666666667,898.0,21.4633333333333,1
2015-02-06 15:04:59,22.175,899.25,21.39,1
2015-02-06 15:06:00,22.2,896.0,21.5,1
2015-02-06 15:07:00,22.2,902.5,21.2925,1
2015-02-06 15:08:00,22.2,903.333333333333,21.4,1
2015-02-06 15:08:59,22.2,904.5,21.445,1
2015-02-06 15:10:00,22.2,905.0,21.5,1
2015-02-06 15:10:59,22.2,910.75,21.575,1
2015-02-06 15:11:59,22.2,915.25,21.7675,1
2015-02-06 15:13:00,22.2,923.666666666667,21.6666666666667,1
2015-02-06 15:14:00,22.2,930.0,21.7675,1
2015-02-06 15:15:00,22.15,930.5,21.745,1
2015-02-06 15:16:00,22.2,925.25,21.7,1
2015-02-06 15:16:59,22.1666666666667,920.333333333333,21.76,1
2015-02-06 15:17:59,22.125,922.0,21.7475,1
2015-02-06 15:19:00,22.1,924.0,21.77,1
2015-02-06 15:20:00,22.1,919.333333333333,21.4966666666667,1
2015-02-06 15:21:00,22.1,893.5,21.1475,1
2015-02-06 15:22:00,22.1,884.5,21.67,1
2015-02-06 15:23:00,22.1,914.0,21.84,1
2015-02-06 15:23:59,22.1,925.0,21.6333333333333,1
2015-02-06 15:24:59,22.1,887.0,21.1175,1
2015-02-06 15:26:00,22.1,884.25,21.575,1
2015-02-06 15:27:00,22.1,893.333333333333,21.6,1
2015-02-06 15:28:00,22.1,895.0,21.625,1
2015-02-06 15:29:00,22.1,889.75,21.2925,1
2015-02-06 15:29:59,22.1,880.5,21.15,1
2015-02-06 15:30:59,22.075,864.75,21.2225,1
2015-02-06 15:32:00,22.1,863.0,21.2,1
2015-02-06 15:33:00,22.05,868.5,21.3975,1
2015-02-06 15:34:00,22.0666666666667,876.333333333333,21.4933333333333,1
2015-02-06 15:35:00,22.075,880.5,21.3925,1
2015-02-06 15:36:00,22.0333333333333,883.666666666667,21.5666666666667,1
2015-02-06 15:36:59,22.1,892.0,21.595,1
2015-02-06 15:38:00,22.1,884.5,21.225,1
2015-02-06 15:39:00,22.1,883.5,21.145,1
2015-02-06 15:40:00,22.1,876.0,21.32,1
2015-02-06 15:40:59,22.1,882.333333333333,21.5333333333333,1
2015-02-06 15:42:00,22.1,908.5,21.3925,1
2015-02-06 15:42:59,22.1,892.333333333333,21.1633333333333,1
2015-02-06 15:43:59,22.1,878.25,21.365,1
2015-02-06 15:45:00,22.1,870.0,21.0666666666667,1
2015-02-06 15:46:00,22.1,866.666666666667,20.9633333333333,1
2015-02-06 15:47:00,22.1,863.333333333333,21.26,1
2015-02-06 15:48:00,22.1,883.5,21.445,1
2015-02-06 15:49:00,22.1,896.0,21.4633333333333,1
2015-02-06 15:49:59,22.1,901.75,21.445,1
2015-02-06 15:51:00,22.1,896.5,21.2475,1
2015-02-06 15:52:00,22.0666666666667,876.333333333333,21.0666666666667,1
2015-02-06 15:53:00,22.075,865.0,21.1725,1
2015-02-06 15:53:59,22.05,872.0,21.2425,1
2015-02-06 15:55:00,22.0,873.5,20.795,1
2015-02-06 15:55:59,22.0,854.0,20.9633333333333,1
2015-02-06 15:56:59,22.0,865.25,21.2425,1
2015-02-06 15:58:00,22.0,870.5,20.94,1
2015-02-06 15:59:00,22.0,858.666666666667,21.1566666666667,1
2015-02-06 16:00:00,22.0083333333333,861.633333333333,21.0841666666667,1
2015-02-06 16:01:00,22.0166666666667,864.6,21.0116666666667,1
2015-02-06 16:01:59,22.0,858.25,20.92,1
2015-02-06 16:02:59,21.9725,869.75,21.315,1
2015-02-06 16:04:00,22.0,877.75,21.15,1
2015-02-06 16:05:00,22.0,867.75,20.8675,1
2015-02-06 16:06:00,22.0,861.0,20.945,1
2015-02-06 16:07:00,22.0,866.5,21.32,1
2015-02-06 16:08:00,22.0,880.75,21.3925,1
2015-02-06 16:08:59,22.0,880.0,21.05,1
2015-02-06 16:09:59,22.0,874.0,21.2725,1
2015-02-06 16:11:00,21.9633333333333,885.666666666667,21.4633333333333,1
2015-02-06 16:12:00,21.9725,901.25,21.3925,1
2015-02-06 16:13:00,21.9633333333333,893.666666666667,21.29,1
2015-02-06 16:14:00,21.89,886.5,21.1725,1
2015-02-06 16:14:59,21.89,879.0,21.3233333333333,1
2015-02-06 16:15:59,21.9175,879.0,21.315,1
2015-02-06 16:17:00,21.89,884.25,21.39,1
2015-02-06 16:18:00,21.89,877.0,21.245,1
2015-02-06 16:19:00,21.89,875.75,21.22,1
2015-02-06 16:20:00,21.89,877.0,21.34,1
2015-02-06 16:21:00,21.89,879.0,21.29,1
2015-02-06 16:21:59,21.89,871.75,21.1725,1
2015-02-06 16:23:00,21.89,880.5,21.5225,1
2015-02-06 16:24:00,21.89,895.666666666667,21.39,1
2015-02-06 16:25:00,21.89,896.0,21.2675,1
2015-02-06 16:25:59,21.865,883.0,21.32,1
2015-02-06 16:27:00,21.89,889.0,21.4966666666667,1
2015-02-06 16:27:59,21.865,890.5,21.3175,1
2015-02-06 16:28:59,21.79,897.0,21.53,1
2015-02-06 16:30:00,21.84,913.75,21.4425,1
2015-02-06 16:31:00,21.79,902.5,21.1975,1
2015-02-06 16:32:00,21.76,890.333333333333,21.2,1
2015-02-06 16:33:00,21.745,876.0,21.1725,1
2015-02-06 16:34:00,21.79,890.0,21.445,1
2015-02-06 16:34:59,21.745,893.0,21.34,1
2015-02-06 16:36:00,21.73,891.666666666667,21.2933333333333,1
2015-02-06 16:37:00,21.7225,897.5,21.5225,1
2015-02-06 16:38:00,21.7225,903.75,21.5225,1
2015-02-06 16:38:59,21.7,908.5,21.34,1
2015-02-06 16:40:00,21.73,907.0,21.5666666666667,1
2015-02-06 16:40:59,21.7225,910.5,21.525,1
2015-02-06 16:41:59,21.745,917.25,21.675,1
2015-02-06 16:43:00,21.79,926.5,21.6,1
2015-02-06 16:44:00,21.79,925.0,21.55,1
2015-02-06 16:45:00,21.79,921.666666666667,21.6333333333333,1
2015-02-06 16:46:00,21.7675,934.0,21.7675,1
2015-02-06 16:46:59,21.7675,947.25,21.865,1
2015-02-06 16:47:59,21.79,953.0,21.8233333333333,1
2015-02-06 16:49:00,21.79,959.0,21.8175,1
2015-02-06 16:50:00,21.79,959.5,21.945,1
2015-02-06 16:51:00,21.7675,962.0,21.6975,1
2015-02-06 16:52:00,21.76,944.0,21.8266666666667,1
2015-02-06 16:53:00,21.7225,953.5,21.8925,1
2015-02-06 16:53:59,21.745,949.0,21.815,1
2015-02-06 16:54:59,21.7,948.666666666667,21.8233333333333,1
2015-02-06 16:56:00,21.745,952.75,21.815,1
2015-02-06 16:57:00,21.7225,951.25,21.97,1
2015-02-06 16:58:00,21.79,961.5,22.05,1
2015-02-06 16:59:00,21.79,964.25,21.775,1
2015-02-06 16:59:59,21.7675,951.0,21.745,1
2015-02-06 17:00:59,21.79,945.666666666667,21.7933333333333,1
2015-02-06 17:02:00,21.79,936.0,21.7225,1
2015-02-06 17:03:00,21.7675,935.0,21.79,1
2015-02-06 17:04:00,21.79,938.0,21.745,1
2015-02-06 17:05:00,21.7675,926.75,21.8175,1
2015-02-06 17:06:00,21.7675,932.0,21.89,1
2015-02-06 17:06:59,21.79,942.0,21.79,1
2015-02-06 17:08:00,21.79,935.0,21.79,1
2015-02-06 17:09:00,21.79,937.5,21.79,1
2015-02-06 17:10:00,21.79,927.25,21.65,1
2015-02-06 17:10:59,21.79,916.5,21.6,1
2015-02-06 17:12:00,21.79,914.0,21.745,1
2015-02-06 17:12:59,21.79,910.0,21.7,1
2015-02-06 17:13:59,21.79,923.0,21.65,1
2015-02-06 17:15:00,21.84,918.75,21.65,1
2015-02-06 17:16:00,21.84,904.0,21.6,1
2015-02-06 17:17:00,21.79,901.0,21.395,1
2015-02-06 17:18:00,21.79,893.0,21.6,1
2015-02-06 17:19:00,21.79,885.5,21.6225,1
2015-02-06 17:19:59,21.745,890.0,21.575,1
2015-02-06 17:21:00,21.7225,886.5,21.5475,1
2015-02-06 17:22:00,21.7,887.0,21.4266666666667,1
2015-02-06 17:23:00,21.7,883.25,21.525,1
2015-02-06 17:23:59,21.7,874.0,21.445,1
2015-02-06 17:25:00,21.7,874.0,21.575,1
2015-02-06 17:25:59,21.7,871.666666666667,21.5333333333333,1
2015-02-06 17:26:59,21.7,879.25,21.6,1
2015-02-06 17:28:00,21.7,872.75,21.516,1
2015-02-06 17:29:00,21.7,868.5,21.36,1
2015-02-06 17:30:00,21.7,859.75,21.5,1
2015-02-06 17:31:00,21.7,848.25,21.2675,1
2015-02-06 17:31:59,21.6666666666667,843.0,21.39,1
2015-02-06 17:32:59,21.625,849.0,21.315,1
2015-02-06 17:34:00,21.6,841.666666666667,21.39,1
2015-02-06 17:35:00,21.6,847.5,21.39,1
2015-02-06 17:36:00,21.6,844.25,21.34,1
2015-02-06 17:37:00,21.6,844.333333333333,21.3233333333333,1
2015-02-06 17:38:00,21.6,838.75,21.29,1
2015-02-06 17:38:59,21.6,831.666666666667,21.29,1
2015-02-06 17:39:59,21.6,822.25,21.2675,1
2015-02-06 17:41:00,21.6,817.5,21.2,1
2015-02-06 17:42:00,21.6,819.0,21.1333333333333,1
2015-02-06 17:43:00,21.6,817.666666666667,21.1333333333333,1
2015-02-06 17:44:00,21.6,818.0,21.2,1
2015-02-06 17:44:59,21.625,819.75,21.2225,1
2015-02-06 17:45:59,21.65,819.5,21.2,1
2015-02-06 17:47:00,21.6666666666667,813.0,21.2266666666667,1
2015-02-06 17:48:00,21.65,811.75,21.125,1
2015-02-06 17:49:00,21.675,813.75,21.175,1
2015-02-06 17:50:00,21.7,812.0,21.125,1
2015-02-06 17:51:00,21.7,801.0,21.05,1
2015-02-06 17:51:59,21.6333333333333,801.0,20.9633333333333,1
2015-02-06 17:53:00,21.675,798.75,21.175,1
2015-02-06 17:54:00,21.7,805.75,21.08,1
2015-02-06 17:55:00,21.7,802.25,20.89,1
2015-02-06 17:55:59,21.625,791.5,20.9975,1
2015-02-06 17:57:00,21.65,790.5,20.9175,1
2015-02-06 17:57:59,21.65,780.5,20.89,1
2015-02-06 17:58:59,21.7,781.0,20.9175,1
2015-02-06 18:00:00,21.7,780.333333333333,20.9633333333333,1
2015-02-06 18:01:00,21.7,778.0,20.8566666666667,1
2015-02-06 18:02:00,21.7,778.5,20.865,1
2015-02-06 18:03:00,21.7,780.75,20.945,1
2015-02-06 18:04:00,21.7,772.0,20.84,1
2015-02-06 18:04:59,21.7,777.0,20.89,1
2015-02-06 18:06:00,21.7,780.5,20.89,1
2015-02-06 18:07:00,21.7,778.5,20.84,0
2015-02-06 18:08:00,21.675,781.25,20.9725,0
2015-02-06 18:08:59,21.65,780.5,20.795,0
2015-02-06 18:10:00,21.6,775.5,20.6,0
2015-02-06 18:10:59,21.5333333333333,763.333333333333,20.7,0
2015-02-06 18:11:59,21.5,758.0,20.6,0
2015-02-06 18:13:00,21.5,750.5,20.7,0
2015-02-06 18:14:00,21.5,746.0,20.7,0
2015-02-06 18:15:00,21.5,750.0,20.65,0
2015-02-06 18:16:00,21.5,740.0,20.7,0
2015-02-06 18:16:59,21.445,738.5,20.6,0
2015-02-06 18:17:59,21.39,730.666666666667,20.5,0
2015-02-06 18:19:00,21.39,725.5,20.5,0
2015-02-06 18:20:00,21.39,724.0,20.5,0
2015-02-06 18:21:00,21.39,722.5,20.5,0
2015-02-06 18:22:00,21.39,719.0,20.5,0
2015-02-06 18:23:00,21.3233333333333,711.0,20.5,0
2015-02-06 18:23:59,21.3233333333333,703.666666666667,20.5,0
2015-02-06 18:24:59,21.29,703.0,20.5,0
2015-02-06 18:26:00,21.29,704.333333333333,20.3933333333333,0
2015-02-06 18:27:00,21.29,689.0,20.29,0
2015-02-06 18:28:00,21.2,686.5,20.29,0
2015-02-06 18:29:00,21.2,674.5,20.245,0
2015-02-06 18:29:59,21.2,672.0,20.15,0
2015-02-06 18:30:59,21.2,666.5,20.2,0
2015-02-06 18:32:00,21.175,664.75,20.2,0
2015-02-06 18:33:00,21.1,664.5,20.15,0
2015-02-06 18:34:00,21.1,661.0,20.2,0
2015-02-06 18:35:00,21.1,649.5,20.2,0
2015-02-06 18:36:00,21.1,647.0,20.1,0
2015-02-06 18:36:59,21.1,645.5,20.1,0
2015-02-06 18:38:00,21.05,644.0,20.05,0
2015-02-06 18:39:00,21.0,636.5,20.0,0
2015-02-06 18:40:00,21.0,630.5,20.0,0
2015-02-06 18:40:59,21.0,626.0,20.0,0
2015-02-06 18:42:00,21.0,625.0,20.0,0
2015-02-06 18:42:59,21.0,625.5,20.0,0
2015-02-06 18:43:59,21.0,624.0,19.945,0
2015-02-06 18:45:00,21.0,614.0,19.89,0
2015-02-06 18:46:00,20.89,616.5,20.0,0
2015-02-06 18:47:00,20.9266666666667,609.666666666667,20.0,0
2015-02-06 18:48:00,21.0,607.5,19.8933333333333,0
2015-02-06 18:49:00,21.0,602.0,19.89,0
2015-02-06 18:49:59,21.0,598.0,19.89,0
2015-02-06 18:51:00,20.89,595.5,19.79,0
2015-02-06 18:52:00,21.0,593.0,19.79,0
2015-02-06 18:53:00,20.89,592.0,19.79,0
2015-02-06 18:53:59,20.89,582.0,19.79,0
2015-02-06 18:55:00,20.89,581.666666666667,19.79,0
2015-02-06 18:55:59,20.89,576.5,19.79,0
2015-02-06 18:56:59,20.945,572.5,19.79,0
2015-02-06 18:58:00,20.89,575.5,19.79,0
2015-02-06 18:59:00,20.89,578.5,19.745,0
2015-02-06 19:00:00,21.0,578.0,19.79,0
2015-02-06 19:01:00,20.945,572.5,19.7,0
2015-02-06 19:01:59,20.9633333333333,574.333333333333,19.6333333333333,0
2015-02-06 19:02:59,20.945,570.0,19.695,0
2015-02-06 19:04:00,21.0,569.0,19.5,0
2015-02-06 19:05:00,20.89,562.0,19.65,0
2015-02-06 19:06:00,20.89,562.0,19.5,0
2015-02-06 19:07:00,20.79,550.0,19.6,0
2015-02-06 19:08:00,20.84,551.0,19.65,0
2015-02-06 19:08:59,20.79,551.666666666667,19.6,0
2015-02-06 19:09:59,20.79,547.0,19.6,0
2015-02-06 19:11:00,20.79,537.0,19.5,0
2015-02-06 19:12:00,20.7,532.5,19.39,0
2015-02-06 19:13:00,20.79,533.0,19.5,0
2015-02-06 19:14:00,20.745,536.0,19.445,0
2015-02-06 19:14:59,20.7,530.0,19.4266666666667,0
2015-02-06 19:15:59,20.7,531.4,19.4725,0
2015-02-06 19:17:00,20.7,520.0,19.445,0
2015-02-06 19:18:00,20.7,521.5,19.39,0
2015-02-06 19:19:00,20.7,528.5,19.5,0
2015-02-06 19:20:00,20.7,530.0,19.5,0
2015-02-06 19:21:00,20.6333333333333,523.666666666667,19.3233333333333,0
2015-02-06 19:21:59,20.6,525.0,19.29,0
2015-02-06 19:23:00,20.6,523.0,19.34,0
2015-02-06 19:24:00,20.6,525.0,19.3566666666667,0
2015-02-06 19:25:00,20.6,517.5,19.29,0
2015-02-06 19:25:59,20.6,519.5,19.39,0
2015-02-06 19:27:00,20.6333333333333,519.333333333333,19.39,0
2015-02-06 19:27:59,20.6,516.0,19.29,0
2015-02-06 19:28:59,20.6,516.0,19.29,0
2015-02-06 19:30:00,20.65,513.5,19.29,0
2015-02-06 19:31:00,20.6,509.5,19.29,0
2015-02-06 19:32:00,20.5,502.0,19.29,0
2015-02-06 19:33:00,20.5,503.0,19.29,0
2015-02-06 19:34:00,20.5,501.0,19.29,0
2015-02-06 19:34:59,20.39,500.5,19.245,0
2015-02-06 19:36:00,20.34,498.0,19.29,0
2015-02-06 19:37:00,20.39,499.0,19.445,0
2015-02-06 19:38:00,20.39,497.0,19.29,0
2015-02-06 19:38:59,20.39,498.0,19.34,0
2015-02-06 19:40:00,20.39,492.0,19.29,0
2015-02-06 19:40:59,20.5,492.5,19.29,0
2015-02-06 19:41:59,20.5,491.5,19.29,0
2015-02-06 19:43:00,20.445,492.0,19.245,0
2015-02-06 19:44:00,20.39,490.5,19.29,0
2015-02-06 19:45:00,20.39,492.0,19.34,0
2015-02-06 19:46:00,20.5,489.5,19.34,0
2015-02-06 19:46:59,20.445,488.0,19.29,0
2015-02-06 19:47:59,20.39,484.5,19.29,0
2015-02-06 19:49:00,20.39,485.5,19.245,0
2015-02-06 19:50:00,20.445,481.5,19.29,0
2015-02-06 19:51:00,20.5,484.0,19.29,0
2015-02-06 19:52:00,20.5,483.0,19.29,0
2015-02-06 19:53:00,20.5,479.0,19.29,0
2015-02-06 19:53:59,20.5,483.0,19.245,0
2015-02-06 19:54:59,20.5,479.0,19.26,0
2015-02-06 19:56:00,20.5,481.0,19.2,0
2015-02-06 19:57:00,20.39,477.0,19.2,0
2015-02-06 19:58:00,20.39,475.0,19.2,0
2015-02-06 19:59:00,20.39,474.0,19.29,0
2015-02-06 19:59:59,20.39,476.0,19.245,0
2015-02-06 20:00:59,20.39,472.0,19.2,0
2015-02-06 20:02:00,20.39,474.0,19.2,0
2015-02-06 20:03:00,20.39,479.0,19.2,0
2015-02-06 20:04:00,20.39,476.0,19.2,0
2015-02-06 20:05:00,20.39,476.5,19.245,0
2015-02-06 20:06:00,20.39,472.333333333333,19.2,0
2015-02-06 20:06:59,20.39,473.0,19.245,0
2015-02-06 20:08:00,20.39,471.0,19.2,0
2015-02-06 20:09:00,20.445,471.5,19.2,0
2015-02-06 20:10:00,20.5,467.0,19.2,0
2015-02-06 20:10:59,20.5,455.0,19.2,0
2015-02-06 20:12:00,20.445,458.5,19.15,0
2015-02-06 20:12:59,20.39,462.0,19.1,0
2015-02-06 20:13:59,20.39,465.0,19.1,0
2015-02-06 20:15:00,20.39,468.5,19.2,0
2015-02-06 20:16:00,20.39,463.0,19.1,0
2015-02-06 20:17:00,20.39,458.5,19.1,0
2015-02-06 20:18:00,20.39,454.0,19.2,0
2015-02-06 20:19:00,20.39,462.0,19.15,0
2015-02-06 20:19:59,20.39,463.333333333333,19.1,0
2015-02-06 20:21:00,20.39,458.0,19.1,0
2015-02-06 20:22:00,20.29,460.0,19.1666666666667,0
2015-02-06 20:23:00,20.29,457.0,19.2,0
2015-02-06 20:23:59,20.29,466.0,19.1,0
2015-02-06 20:25:00,20.29,465.5,19.2,0
2015-02-06 20:25:59,20.29,461.5,19.2,0
2015-02-06 20:26:59,20.2675,458.0,19.175,0
2015-02-06 20:28:00,20.245,464.0,19.245,0
2015-02-06 20:29:00,20.245,465.5,19.245,0
2015-02-06 20:30:00,20.29,464.0,19.245,0
2015-02-06 20:31:00,20.245,459.5,19.245,0
2015-02-06 20:31:59,20.29,455.5,19.245,0
2015-02-06 20:32:59,20.29,454.0,19.2,0
2015-02-06 20:34:00,20.29,457.666666666667,19.2,0
2015-02-06 20:35:00,20.29,462.0,19.2,0
2015-02-06 20:36:00,20.29,457.0,19.2,0
2015-02-06 20:37:00,20.26,458.666666666667,19.1966666666667,0
2015-02-06 20:38:00,20.29,459.0,19.29,0
2015-02-06 20:38:59,20.29,452.0,19.2,0
2015-02-06 20:39:59,20.29,455.0,19.2,0
2015-02-06 20:41:00,20.29,458.0,19.1,0
2015-02-06 20:42:00,20.29,459.5,19.2,0
2015-02-06 20:43:00,20.29,452.5,19.2,0
2015-02-06 20:44:00,20.29,451.0,19.2,0
2015-02-06 20:44:59,20.29,455.0,19.2,0
2015-02-06 20:45:59,20.245,452.5,19.2,0
2015-02-06 20:47:00,20.2,449.0,19.15,0
2015-02-06 20:48:00,20.2,452.0,19.2,0
2015-02-06 20:49:00,20.29,454.0,19.2,0
2015-02-06 20:50:00,20.2,453.0,19.1,0
2015-02-06 20:51:00,20.2,449.0,19.1,0
2015-02-06 20:51:59,20.2,450.0,19.1,0
2015-02-06 20:53:00,20.15,450.0,19.1,0
2015-02-06 20:54:00,20.2,452.0,19.2,0
2015-02-06 20:55:00,20.2,448.5,19.2,0
2015-02-06 20:55:59,20.2,448.666666666667,19.1333333333333,0
2015-02-06 20:57:00,20.15,452.0,19.15,0
2015-02-06 20:57:59,20.2,461.5,19.1,0
2015-02-06 20:58:59,20.2,455.0,19.1,0
2015-02-06 21:00:00,20.2,455.0,19.0,0
2015-02-06 21:01:00,20.2,450.0,19.1,0
2015-02-06 21:02:00,20.2,449.0,19.1,0
2015-02-06 21:03:00,20.2,449.333333333333,19.0666666666667,0
2015-02-06 21:04:00,20.2,450.0,19.1,0
2015-02-06 21:04:59,20.2,447.0,19.0,0
2015-02-06 21:06:00,20.2,445.0,19.1,0
2015-02-06 21:07:00,20.2,446.0,19.1,0
2015-02-06 21:08:00,20.2,450.0,19.0,0
2015-02-06 21:08:59,20.2,452.333333333333,19.0333333333333,0
2015-02-06 21:10:00,20.2,448.0,19.05,0
2015-02-06 21:10:59,20.15,447.5,19.1,0
2015-02-06 21:11:59,20.2,448.5,19.1,0
2015-02-06 21:13:00,20.2,447.0,19.1,0
2015-02-06 21:14:00,20.2,443.666666666667,19.1,0
2015-02-06 21:15:00,20.2,442.0,19.05,0
2015-02-06 21:16:00,20.15,443.0,19.0,0
2015-02-06 21:16:59,20.1333333333333,444.333333333333,19.0666666666667,0
2015-02-06 21:17:59,20.15,442.0,19.05,0
2015-02-06 21:19:00,20.1666666666667,446.333333333333,19.1,0
2015-02-06 21:20:00,20.2,447.5,19.0,0
2015-02-06 21:21:00,20.2,448.5,19.0,0
2015-02-06 21:22:00,20.1,450.0,19.1,0
2015-02-06 21:23:00,20.2,453.0,19.1,0
2015-02-06 21:23:59,20.2,453.0,19.0,0
2015-02-06 21:24:59,20.2,450.333333333333,19.0333333333333,0
2015-02-06 21:26:00,20.15,440.5,18.945,0
2015-02-06 21:27:00,20.2,444.5,19.05,0
2015-02-06 21:28:00,20.2,450.0,18.89,0
2015-02-06 21:29:00,20.2,447.0,19.0,0
2015-02-06 21:29:59,20.2,446.0,19.0,0
2015-02-06 21:30:59,20.2,441.5,19.0,0
2015-02-06 21:32:00,20.2,441.333333333333,18.9266666666667,0
2015-02-06 21:33:00,20.2,443.0,18.89,0
2015-02-06 21:34:00,20.2,438.5,19.0,0
2015-02-06 21:35:00,20.2,440.5,18.945,0
2015-02-06 21:36:00,20.2,442.666666666667,18.89,0
2015-02-06 21:36:59,20.2,444.0,18.89,0
2015-02-06 21:38:00,20.15,444.5,18.945,0
2015-02-06 21:39:00,20.1666666666667,444.5,18.9266666666667,0
2015-02-06 21:40:00,20.2,444.0,18.9266666666667,0
2015-02-06 21:40:59,20.2,446.0,18.89,0
2015-02-06 21:42:00,20.2,446.0,18.89,0
2015-02-06 21:42:59,20.2,443.5,18.89,0
2015-02-06 21:43:59,20.2,440.5,18.89,0
2015-02-06 21:45:00,20.2,445.666666666667,18.9633333333333,0
2015-02-06 21:46:00,20.2,445.0,19.0,0
2015-02-06 21:47:00,20.2,445.5,19.0,0
2015-02-06 21:48:00,20.2,445.0,18.89,0
2015-02-06 21:49:00,20.1,443.5,18.89,0
2015-02-06 21:49:59,20.2,439.5,18.89,0
2015-02-06 21:51:00,20.2,443.5,18.89,0
2015-02-06 21:52:00,20.2,441.0,18.89,0
2015-02-06 21:53:00,20.15,442.0,18.89,0
2015-02-06 21:53:59,20.15,444.0,18.89,0
2015-02-06 21:55:00,20.1333333333333,441.666666666667,18.89,0
2015-02-06 21:55:59,20.05,436.0,18.89,0
2015-02-06 21:56:59,20.05,444.0,18.89,0
2015-02-06 21:58:00,20.0,443.0,18.89,0
2015-02-06 21:59:00,20.1,444.0,18.89,0
2015-02-06 22:00:00,20.1,444.0,18.89,0
2015-02-06 22:01:00,20.1,447.0,18.79,0
2015-02-06 22:01:59,20.05,444.0,18.89,0
2015-02-06 22:02:59,20.05,443.5,18.89,0
2015-02-06 22:04:00,20.05,438.5,18.89,0
2015-02-06 22:05:00,20.0,440.0,18.89,0
2015-02-06 22:06:00,20.0,441.0,18.89,0
2015-02-06 22:07:00,20.0,440.666666666667,18.89,0
2015-02-06 22:08:00,20.1,441.0,19.0,0
2015-02-06 22:08:59,20.0,443.0,18.89,0
2015-02-06 22:09:59,20.0,442.0,18.79,0
2015-02-06 22:11:00,20.1,439.0,18.89,0
2015-02-06 22:12:00,19.945,436.5,18.84,0
2015-02-06 22:13:00,20.0,443.0,18.89,0
2015-02-06 22:14:00,20.0,439.666666666667,18.89,0
2015-02-06 22:14:59,20.0,437.0,18.89,0
2015-02-06 22:15:59,20.0,436.0,18.89,0
2015-02-06 22:17:00,20.0,434.0,18.89,0
2015-02-06 22:18:00,20.0666666666667,439.666666666667,18.89,0
2015-02-06 22:19:00,20.05,442.0,18.79,0
